0,121.3,-44.2,-72.5,-17.3,-62.3,38.3,
1,44.2,47.6,95.9,-59.1,-62.0,38.5,
2,-92.2,-53.5,-121.3,36.1,4.6,48.8,
3,-77.3,-43.4,25.2,35.9,-58.9,-55.4,
