0,-27.4,-18.4,-91.9,16.6,-131.4,38.9,
1,-69.6,31.1,-119.4,-65.3,-106.2,62.9,
2,-69.3,33.6,-119.6,-65.3,-106.4,62.9,
3,-70.5,32.1,-122.3,-65.3,-106.4,62.9,
4,-69.5,33.1,-120.3,-65.3,-106.4,62.9,
5,-70.7,31.6,-122.3,-65.3,-106.4,63.9,
6,-67.2,31.8,-121.3,-65.3,-106.4,63.9,
7,-69.5,33.3,-122.3,-65.3,-106.4,63.9,
8,-17.8,-52.7,-134.0,29.8,-116.0,53.2,
9,-123.0,16.2,-133.3,-48.7,130.0,-64.2,
10,-116.9,34.3,-134.1,-40.4,130.0,-64.2,
11,104.4,54.4,4.3,-66.6,70.7,-61.0,
