0,55.6,-36.5,97.9,60.5,132.9,40.9,
1,64.0,-38.9,98.0,60.5,134.8,45.3,
2,-69.6,30.6,-123.0,-65.3,-105.4,64.9,
3,-103.3,-52.6,-84.5,67.8,-41.6,57.8,
4,-69.3,32.6,-119.8,-65.3,-105.7,62.4,
