0,-72.1,-17.6,-72.1,2.0,71.3,0.7,
1,56.7,5.3,-71.8,2.0,-114.1,42.0,
2,26.0,-51.9,-119.6,66.1,-131.2,-8.0,
3,102.6,63.2,-110.7,-4.9,-104.3,61.8,
4,61.2,46.1,96.8,63.4,104.0,-43.9,
