0,-71.9,-17.6,-71.8,0.2,70.6,1.2,
1,-71.4,-17.5,-71.1,0.3,71.8,18.6,
2,-137.5,-66.4,-137.4,66.3,71.3,18.6,
3,-20.4,-57.6,-137.5,66.3,71.4,18.6,
